id,date,crypto_name,symbol,open_price,high_price,low_price,close_price,volume,market_cap,transactions,dominance,sentiment_score,news_mentions
633,2023-05-07,Cardano,ADA,30507.68,31469.32,29499.78,30027.14,26377618272,51323232091.945625,241288,12.48,-0.17,4798
634,2023-05-07,Solana,SOL,24704.9,25533.17,23274.6,23866.92,16853100943,28593133471.91013,81902,38.33,0.03,1989
635,2023-05-07,Binance Coin,BNB,39818.96,42087.74,38231.31,40696.06,18644663131,45295653707.40793,88473,3.6,0.3,1968
636,2023-05-08,Bitcoin,BTC,29092.93,29675.13,28656.08,29172.55,47585189231,83637332341.53795,31791,48.75,0.51,3925
637,2023-05-08,Ethereum,ETH,20158.61,21249.12,19241.19,20834.94,10318093025,19118303645.520912,129633,26.58,0.63,2790
638,2023-05-08,Cardano,ADA,6682.16,7128.43,6371.49,7009.3,22821018332,34931293389.5473,368322,33.08,-0.3,3726
639,2023-05-08,Solana,SOL,27654.99,29837.21,27366.53,28897.56,17689880737,42804874407.84032,56830,10.8,0.32,1830
640,2023-05-08,Binance Coin,BNB,8028.93,8110.15,7771.96,7877.74,31735278271,73395605384.67575,427383,10.58,0.48,4859
641,2023-05-09,Bitcoin,BTC,26136.81,27094.97,24831.28,26658.99,41302488703,77724015652.26076,183751,40.75,0.3,4842
642,2023-05-09,Ethereum,ETH,7240.18,7549.99,6805.84,6883.92,26293253936,44847125207.747856,272240,4.08,-0.73,2473
643,2023-05-09,Cardano,ADA,49372.93,50676.49,47841.58,49806.64,44003706905,68554017213.519714,232912,47.12,-0.35,2056
644,2023-05-09,Solana,SOL,19708.1,21134.18,18975.75,20623.46,42200700978,102175886610.09427,302190,4.96,-0.39,2791
645,2023-05-09,Binance Coin,BNB,13462.49,13881.14,12447.83,12978.64,31086548781,71033154218.21506,232797,44.18,-0.94,3790
646,2023-05-10,Bitcoin,BTC,23013.26,23357.1,21971.23,22467.96,12033003516,26210337394.5522,458744,19.31,0.64,4492
647,2023-05-10,Ethereum,ETH,42789.49,44483.61,40731.2,42811.66,14888211958,34047015542.174446,154914,46.29,0.92,4987
648,2023-05-10,Cardano,ADA,37106.33,38576.58,35791.63,37406.15,24347917683,42262783873.7413,256745,20.17,0.62,2566
649,2023-05-10,Solana,SOL,44012.25,47571.38,42018.61,45550.43,22981479386,46882151236.831955,70405,16.83,0.89,395
650,2023-05-10,Binance Coin,BNB,40201.52,42066.34,38584.04,39487.87,20420949349,33480312443.01595,130019,31.91,-0.96,2808
651,2023-05-11,Bitcoin,BTC,26148.57,27181.34,24918.91,25902.76,48546365783,101972519825.60439,387202,39.47,0.9,2535
652,2023-05-11,Ethereum,ETH,49658.86,50386.16,47316.91,49299.41,11289507289,22198388884.577415,84233,29.07,-0.75,2206
653,2023-05-11,Cardano,ADA,20131.76,20750.22,19390.58,19753.54,6950318706,11614870744.536634,420096,41.8,0.9,4021
654,2023-05-11,Solana,SOL,31145.04,32906.44,29600.7,32268.8,35639529109,79138622312.32057,448101,36.53,-0.35,540
655,2023-05-11,Binance Coin,BNB,18237.48,19108.46,18010.11,18601.78,9028013927,21066561653.244778,268382,36.23,-0.23,2956
656,2023-05-12,Bitcoin,BTC,36685.67,39450.05,35239.62,38261.24,45988600923,105761253512.44939,375610,20.27,0.55,4182
657,2023-05-12,Ethereum,ETH,15341.12,16541.69,14775.31,16019.15,9306714186,15224677725.47675,283416,13.67,0.1,173
658,2023-05-12,Cardano,ADA,49010.09,52048.36,47882.22,51402.22,47054721877,91067084966.83679,428068,26.5,-0.07,4041
659,2023-05-12,Solana,SOL,49673.59,51586.13,48889.32,49884.98,33303969973,63702230168.24776,158275,40.63,0.53,4339
660,2023-05-12,Binance Coin,BNB,22949.77,24709.01,22532.09,24040.48,41667712225,95041089467.20613,219265,7.97,0.61,2428
661,2023-05-13,Bitcoin,BTC,32080.11,32737.25,30609.86,31377.97,46165074151,103545742000.84877,235981,39.41,0.9,3214
662,2023-05-13,Ethereum,ETH,36340.26,37483.7,34768.4,35567.14,15101267712,34793574166.51594,151522,8.07,-0.7,3042
663,2023-05-13,Cardano,ADA,13798.26,14388.84,12940.82,13304.42,46122752819,113039839856.45862,38103,43.18,-0.71,1269
664,2023-05-13,Solana,SOL,11033.35,11380.27,10207.43,10659.41,36630737238,61506891321.03376,87012,12.51,0.81,4824
665,2023-05-13,Binance Coin,BNB,24507.24,25984.03,24103.64,25510.07,5543543875,9808638119.124636,126487,9.68,0.04,516
666,2023-05-14,Bitcoin,BTC,23325.85,24147.26,21898.62,22301.38,44786597874,100934804105.09235,205745,9.47,-0.29,4720
667,2023-05-14,Ethereum,ETH,41658.1,42935.75,38731.0,40544.28,38355485996,60337296748.39559,226509,40.85,0.91,157
668,2023-05-14,Cardano,ADA,16715.16,17022.72,15895.99,16715.72,30898172085,67601354869.562126,298712,38.12,-0.61,2066
669,2023-05-14,Solana,SOL,29105.59,30542.91,27652.61,28764.85,13165550360,27549253669.358738,233692,21.05,0.63,2418
670,2023-05-14,Binance Coin,BNB,37603.7,38944.16,35386.49,36846.2,19624594843,45491800569.109116,267834,42.86,0.05,4346
671,2023-05-15,Bitcoin,BTC,49893.35,53625.33,47770.24,51694.52,22326045952,48206510059.95421,343159,14.46,-0.93,2995
672,2023-05-15,Ethereum,ETH,4215.72,4400.73,3990.18,4176.27,1264019270,2514002040.0672364,33002,12.67,-0.97,3458
673,2023-05-15,Cardano,ADA,45392.51,46456.0,43838.18,45017.76,36041399245,65055020566.51176,41735,49.11,-0.76,3720
674,2023-05-15,Solana,SOL,40365.81,41661.22,39709.81,40174.28,17383569824,27308692673.404972,122064,16.96,0.46,2938
675,2023-05-15,Binance Coin,BNB,37923.83,39081.51,34913.62,36343.48,49801352805,98039964940.85829,304437,23.11,-0.51,2421
676,2023-05-16,Bitcoin,BTC,29072.23,29902.55,27498.34,28074.95,44051011697,76815588461.67006,133931,11.94,0.66,1010
677,2023-05-16,Ethereum,ETH,15109.37,16582.74,14842.14,15799.2,30414089600,57036381884.9064,161629,15.6,-0.11,2479
678,2023-05-16,Cardano,ADA,39205.37,40275.3,37276.76,39393.92,6090097291,11168456250.806025,242506,24.49,0.17,4835
679,2023-05-16,Solana,SOL,16589.76,17968.34,15870.62,17193.15,10748823545,17927601591.79034,233907,8.51,-0.44,3374
680,2023-05-16,Binance Coin,BNB,26106.79,26848.4,25436.15,26386.5,11088944215,23110515800.66866,317009,44.0,0.34,1856
681,2023-05-17,Bitcoin,BTC,39662.0,42809.35,37843.54,40926.81,16801617964,41466420605.81689,151503,37.33,-0.81,1094
682,2023-05-17,Ethereum,ETH,25409.97,27262.64,24943.81,26622.04,47597783568,96650675762.86755,268673,45.57,-0.34,4998
683,2023-05-17,Cardano,ADA,36569.59,38293.79,35679.5,36419.96,3838730900,7680573011.527975,83525,25.24,-0.11,4247
684,2023-05-17,Solana,SOL,31723.74,33217.42,30555.67,32591.86,18997279907,40612046133.36234,229008,32.6,0.4,609
685,2023-05-17,Binance Coin,BNB,16739.45,17322.64,15525.39,16135.24,32941199705,64470039596.883446,412937,34.08,0.61,3229
686,2023-05-18,Bitcoin,BTC,39075.79,40004.66,37744.39,39361.76,26745218329,48289239089.421555,337504,41.71,-0.5,4133
687,2023-05-18,Ethereum,ETH,1256.96,1310.68,1172.28,1196.23,34219755151,56892773022.3103,491835,40.04,-0.06,3308
688,2023-05-18,Cardano,ADA,43050.8,46207.0,41891.41,44687.17,33595997092,66521467967.756714,401988,20.82,0.91,2368
689,2023-05-18,Solana,SOL,20541.24,21568.3,19534.72,21252.23,17036544898,34529330362.565414,140078,47.64,0.47,194
690,2023-05-18,Binance Coin,BNB,25136.58,26220.95,24711.45,25360.25,38388094553,93520480713.4406,158592,24.56,0.49,4017
691,2023-05-19,Bitcoin,BTC,18689.68,20034.0,17788.45,19175.72,13179171262,20799164630.622528,127635,38.46,-0.78,143
692,2023-05-19,Ethereum,ETH,16447.8,17708.96,15721.62,16994.97,43142687705,85451146186.2652,26067,13.83,-0.51,4273
693,2023-05-19,Cardano,ADA,16637.72,17029.05,15877.37,16662.25,37182693012,86129397464.29242,17156,28.64,-0.73,4437
694,2023-05-19,Solana,SOL,4787.94,4870.33,4407.2,4554.03,32912508251,72833171654.03755,481788,48.02,0.54,459
695,2023-05-19,Binance Coin,BNB,14581.88,15160.4,13744.94,14454.56,40768004424,96654821715.16548,495969,33.24,-0.85,4069
696,2023-05-20,Bitcoin,BTC,24025.36,24509.7,22057.44,23204.21,6879772169,15022397098.529995,306124,15.41,0.98,2559
697,2023-05-20,Ethereum,ETH,34195.26,36041.41,33826.67,34520.11,48695309473,106242641803.68338,432384,34.68,0.92,1180
698,2023-05-20,Cardano,ADA,41503.57,43215.99,40906.15,42335.61,33987559309,81727122225.44104,32731,15.45,0.38,561
699,2023-05-20,Solana,SOL,18565.96,19755.92,18311.49,19413.19,43299363181,68815190417.79025,106223,2.43,-0.45,3687
700,2023-05-20,Binance Coin,BNB,41455.74,42508.87,38627.26,40416.74,33039694658,62625465105.00166,203871,14.11,0.11,1675
701,2023-05-21,Bitcoin,BTC,498.93,525.37,487.68,503.05,846128619,1958289470.9867842,191115,32.54,-0.58,366
702,2023-05-21,Ethereum,ETH,20259.25,20994.96,19485.52,20129.12,4703149779,8728170586.156578,176633,13.26,0.69,3555
703,2023-05-21,Cardano,ADA,13937.02,14482.03,13450.0,13724.89,27174739760,41225954194.18115,174372,15.56,-0.64,4305
704,2023-05-21,Solana,SOL,463.5,474.25,449.62,454.91,6358224134,14642577537.641327,357557,27.62,0.85,4875
705,2023-05-21,Binance Coin,BNB,9242.29,9582.86,8899.13,9129.65,43171799297,85674566902.61996,175913,19.22,0.02,4752
706,2023-05-22,Bitcoin,BTC,45931.72,49795.74,44466.96,47772.89,19621625433,40466024995.22905,16829,37.1,0.64,3184
707,2023-05-22,Ethereum,ETH,26552.32,28722.69,25454.55,27699.23,30082009694,61269675782.42631,295956,11.56,0.9,812
708,2023-05-22,Cardano,ADA,36294.61,39184.51,34791.21,37578.86,15760452332,27098846299.895283,120342,7.43,0.52,2181
709,2023-05-22,Solana,SOL,15037.33,15764.53,14147.34,14847.51,25592718026,56898328030.17841,422284,31.3,-0.59,3863
710,2023-05-22,Binance Coin,BNB,18528.69,19358.93,17767.33,18440.41,22273866866,46662287059.65763,104605,8.02,-0.66,2509
711,2023-05-23,Bitcoin,BTC,21799.39,22098.47,20258.58,21247.68,40321121309,68888733008.87411,210494,32.06,-0.22,2814
712,2023-05-23,Ethereum,ETH,6180.46,6462.65,5964.92,6305.75,32148627147,64203445030.806076,12756,43.68,-0.88,1729
713,2023-05-23,Cardano,ADA,21549.69,21796.94,20259.24,20943.87,9751520326,15987748269.635895,498298,0.79,-0.7,628
714,2023-05-23,Solana,SOL,33656.11,35714.66,32165.62,35229.62,36538622238,64039556554.36369,319180,49.38,-0.57,1926
715,2023-05-23,Binance Coin,BNB,19022.4,19369.91,18364.78,18861.47,25688495075,49425052315.31972,202987,43.22,-0.99,3164
716,2023-05-24,Bitcoin,BTC,18916.7,19682.02,17194.76,18099.09,6073583817,9699545121.666536,25011,49.2,0.69,4537
717,2023-05-24,Ethereum,ETH,16817.56,16995.95,15623.57,16242.42,49187264878,109725860197.51695,456530,7.47,0.8,4938
718,2023-05-24,Cardano,ADA,14968.67,15698.62,14607.66,15393.11,28990873734,51615123853.461266,24930,31.53,-0.4,204
719,2023-05-24,Solana,SOL,30758.7,31130.79,29253.71,30103.55,2625202864,5670659258.131362,50995,1.68,0.71,2345
720,2023-05-24,Binance Coin,BNB,23154.29,23760.84,22428.49,23035.42,18144250078,36263498113.71167,395947,7.83,-0.47,290
721,2023-05-25,Bitcoin,BTC,48724.91,53121.12,48057.13,51112.17,16599913748,34727937443.558205,321045,19.56,0.98,2941
722,2023-05-25,Ethereum,ETH,4089.65,4211.93,3906.36,3987.5,29320992568,68419677459.67405,334337,8.93,0.99,2755
723,2023-05-25,Cardano,ADA,16947.41,18035.14,16387.56,17196.37,49471099271,113783333914.6159,359999,13.76,0.9,4809
724,2023-05-25,Solana,SOL,11468.92,12311.89,11129.97,11748.44,6344959350,15337367617.926853,100935,44.37,0.85,3805
725,2023-05-25,Binance Coin,BNB,49615.72,53331.01,49113.8,51763.67,6636545513,12403999625.439676,332143,33.77,-0.97,2177
726,2023-05-26,Bitcoin,BTC,593.37,629.98,575.54,611.35,3264497445,5165989057.805536,159314,33.09,-0.7,2767
727,2023-05-26,Ethereum,ETH,49852.04,50581.38,47313.03,48709.05,9672843317,20358925055.405006,299923,26.05,-0.37,2685
728,2023-05-26,Cardano,ADA,47238.33,48953.6,45744.12,48189.4,11755623314,29314389567.7669,357898,9.58,0.64,4120
729,2023-05-26,Solana,SOL,35549.46,38530.91,34210.6,37236.41,17469965001,40094814390.48827,360664,7.81,0.03,364
730,2023-05-26,Binance Coin,BNB,40467.81,41493.7,39437.73,40477.14,12434665298,25559993409.03496,359314,43.49,0.56,2977
731,2023-05-27,Bitcoin,BTC,29326.86,30617.94,27212.52,27905.92,10770785620,22445143093.978558,141817,18.95,-0.24,1660
732,2023-05-27,Ethereum,ETH,36657.8,37895.9,35443.06,36572.27,8182888903,15820539136.3667,421234,19.35,-0.62,4748
733,2023-05-27,Cardano,ADA,39210.55,41147.47,38305.96,39793.41,40484464614,96836456007.58218,122619,34.21,-0.76,2983
734,2023-05-27,Solana,SOL,26585.3,27131.59,25575.31,26156.64,30497942177,59852504604.673454,216495,8.27,-0.81,496
735,2023-05-27,Binance Coin,BNB,42169.52,44133.55,39969.17,41916.57,22495571897,41388841904.38109,457287,46.36,0.66,4059
736,2023-05-28,Bitcoin,BTC,36579.79,37836.92,36116.9,36948.57,12595185376,29280222535.778698,154572,1.87,0.25,1217
737,2023-05-28,Ethereum,ETH,41752.64,43640.47,39352.84,40762.62,9083944079,15486209799.100649,119151,11.01,0.86,4846
738,2023-05-28,Cardano,ADA,37128.3,39065.75,35336.66,37306.69,41530197226,95216638667.02725,131562,19.75,-0.51,4455
739,2023-05-28,Solana,SOL,12568.18,13137.2,11640.18,11967.2,3276161225,6925702236.2531805,27669,18.25,-0.99,1553
740,2023-05-28,Binance Coin,BNB,25435.3,27127.25,25133.05,26687.65,19215757127,41826551766.34198,354576,40.84,0.28,3108
741,2023-05-29,Bitcoin,BTC,40186.0,43573.3,38199.72,42023.81,21339045381,44501246930.01634,484836,29.68,-0.6,2337
742,2023-05-29,Ethereum,ETH,42667.13,44628.42,38875.43,40727.08,40324497608,65671822394.409325,193865,41.62,-0.2,3234
743,2023-05-29,Cardano,ADA,36878.79,37589.84,35501.23,37212.83,39731354492,94372074230.79636,35955,15.43,0.88,1782
744,2023-05-29,Solana,SOL,35900.54,37914.7,34929.34,36888.0,15136060883,28098813577.80232,214447,37.76,-0.95,1857
745,2023-05-29,Binance Coin,BNB,6856.92,7417.79,6658.44,7170.08,24697432546,53882192504.7349,464715,18.61,0.46,1675
746,2023-05-30,Bitcoin,BTC,10479.92,11092.99,9967.59,10836.49,37019153672,80051791663.2967,327683,27.2,-0.26,3773
747,2023-05-30,Ethereum,ETH,16530.38,17203.11,15356.86,15976.69,25064851243,57922000353.839455,20364,1.93,-0.36,733
748,2023-05-30,Cardano,ADA,27013.76,27858.4,26091.73,27538.24,45410291478,113139686541.28368,24243,43.04,-0.75,1542
749,2023-05-30,Solana,SOL,7046.26,7497.17,6834.33,7264.64,13248318278,20266093530.401695,229077,35.66,0.54,540
750,2023-05-30,Binance Coin,BNB,42589.15,44998.47,40914.92,43857.31,31700886097,51892813890.07871,92718,37.19,-0.69,2984
751,2023-05-31,Bitcoin,BTC,26069.42,28394.35,25415.78,27134.41,31051331017,52654702652.30117,457407,14.73,-0.75,4266
752,2023-05-31,Ethereum,ETH,31209.28,33023.52,30271.32,31849.46,22129198386,55306609558.91223,98716,35.37,0.51,4810
753,2023-05-31,Cardano,ADA,36870.18,38452.32,36443.56,37438.47,30543068517,60037508139.96656,137125,26.44,0.99,2748
754,2023-05-31,Solana,SOL,39280.82,40554.18,37885.99,39763.71,37552350720,73574089048.52188,415634,43.46,-0.75,273
755,2023-05-31,Binance Coin,BNB,8383.24,8845.52,8007.18,8442.57,49305646211,100642615864.44426,198844,2.2,-0.24,4872
756,2023-06-01,Bitcoin,BTC,953.67,970.65,909.43,931.97,7915446871,13484552428.237087,460566,8.58,-0.84,1362
757,2023-06-01,Ethereum,ETH,29276.03,30424.9,28579.2,29159.86,14674881365,28128416487.39142,495605,1.74,0.94,2625
758,2023-06-01,Cardano,ADA,33694.21,34350.65,32633.72,33127.18,5050009302,11393902894.701466,179403,4.31,0.98,901
759,2023-06-01,Solana,SOL,36768.98,38043.65,34316.99,35025.34,18889158677,37375029696.231575,226127,4.64,0.95,50
760,2023-06-01,Binance Coin,BNB,42039.3,44308.16,40861.43,42654.03,351905913,700857938.908548,449148,45.4,-0.12,3514
761,2023-06-02,Bitcoin,BTC,45577.44,48127.65,44235.37,46838.8,30102755550,50197512572.709724,300665,16.18,-0.88,1871
762,2023-06-02,Ethereum,ETH,15582.69,16444.96,14894.62,16068.1,37398682785,56135690199.50809,321789,6.55,0.05,748
763,2023-06-02,Cardano,ADA,28096.87,29763.57,26907.65,28564.81,21274643560,45953868917.33645,319784,5.81,0.32,2249
764,2023-06-02,Solana,SOL,19894.55,20680.07,19341.48,20067.02,45847107100,89858056068.76715,98978,23.93,0.8,4628
765,2023-06-02,Binance Coin,BNB,18318.71,19331.05,17781.32,19009.73,10965761853,25686542371.38753,72875,19.31,-0.47,4173
766,2023-06-03,Bitcoin,BTC,34166.15,37085.15,33615.11,35850.81,32059888511,62000520713.55469,470587,21.73,0.38,2897
767,2023-06-03,Ethereum,ETH,13493.01,14357.6,12881.83,13799.24,42045992938,100959349663.90701,225999,6.86,0.9,4384
768,2023-06-03,Cardano,ADA,39392.76,40917.43,37918.67,38641.68,29396536175,45998058737.81904,134155,37.34,0.65,3193
769,2023-06-03,Solana,SOL,44759.55,45338.48,42666.88,44718.35,596477544,1451771276.6932774,370836,47.07,-0.84,3215
770,2023-06-03,Binance Coin,BNB,45226.74,47583.88,43842.94,47031.13,8724840184,19467786757.6149,379453,41.02,0.81,814
771,2023-06-04,Bitcoin,BTC,15659.2,16204.46,14956.57,15488.23,14295128875,28357646736.754898,116531,13.14,-0.9,4684
772,2023-06-04,Ethereum,ETH,28761.83,29718.19,27256.37,28099.31,48150674921,119373767834.69516,238962,10.64,-0.55,1950
773,2023-06-04,Cardano,ADA,43662.44,45013.44,40883.22,42386.89,45977875173,108461399356.63408,171646,12.18,-0.18,4538
774,2023-06-04,Solana,SOL,14534.68,14691.29,13444.84,13870.37,35502498432,78656520919.78848,288041,35.38,0.8,990
775,2023-06-04,Binance Coin,BNB,42132.49,43924.35,39946.97,40599.13,35920825562,88747275575.90471,15970,7.96,-0.51,4087
776,2023-06-05,Bitcoin,BTC,29027.48,29644.42,27524.56,28656.94,21600222424,33726912790.20466,320400,10.06,-0.17,4229
777,2023-06-05,Ethereum,ETH,634.23,653.52,614.95,626.53,37931218559,81239725954.1867,301913,20.1,0.97,4985
778,2023-06-05,Cardano,ADA,8403.5,9140.46,8297.47,8720.16,4453129802,8284031038.9731455,383704,40.8,0.11,4528
779,2023-06-05,Solana,SOL,23008.02,24388.44,22457.18,23691.02,23695212522,44587308789.896,207639,2.92,-0.38,3154
780,2023-06-05,Binance Coin,BNB,45420.82,47595.92,43355.99,45952.01,287137095,560127729.124521,486570,46.38,-0.83,4399
781,2023-06-06,Bitcoin,BTC,11819.61,12690.17,11649.22,12133.12,5883904595,10432609630.309008,240081,21.1,0.39,3712
782,2023-06-06,Ethereum,ETH,27445.25,28920.79,26623.33,28342.52,21671907835,38114995434.17402,212775,47.69,0.77,2487
783,2023-06-06,Cardano,ADA,1824.11,1948.99,1804.69,1892.02,29881048535,64822291992.020546,29476,42.7,-0.05,2987
784,2023-06-06,Solana,SOL,8395.15,8862.47,8120.47,8723.53,40806270719,70848923160.19884,228464,31.66,-0.18,3485
785,2023-06-06,Binance Coin,BNB,24565.4,25242.98,23204.34,24204.33,42314046863,92663859122.7019,470133,5.99,-0.36,4565
786,2023-06-07,Bitcoin,BTC,36935.64,38607.11,34973.8,36578.88,11468005109,28019376965.005066,50049,38.43,0.03,4366
787,2023-06-07,Ethereum,ETH,22973.8,23927.16,22162.1,23570.9,5864346934,13353983844.20606,228697,15.01,1.0,2591
788,2023-06-07,Cardano,ADA,9389.42,9611.98,8901.15,9212.97,5589968740,13538047894.807554,395044,40.51,-0.13,3762
789,2023-06-07,Solana,SOL,21026.73,21986.56,20359.83,20869.54,12091341342,28999781989.421894,440086,30.15,0.84,3794
790,2023-06-07,Binance Coin,BNB,32666.48,33777.42,29617.52,31095.43,47517756194,113231162060.1074,131980,19.0,0.99,717
791,2023-06-08,Bitcoin,BTC,32918.02,34366.96,32275.23,33548.81,27853943961,43594192281.7641,279677,5.13,-0.91,666
792,2023-06-08,Ethereum,ETH,29238.66,30289.81,26901.94,28269.03,3267332567,6975263460.411717,11543,40.38,0.55,1268
793,2023-06-08,Cardano,ADA,6810.27,7131.85,6496.15,6755.49,15089906626,28985448716.93333,159646,9.14,0.53,3282
794,2023-06-08,Solana,SOL,18306.74,18921.58,16977.55,17843.63,16265249506,39949068164.36416,191174,48.41,-0.68,4061
795,2023-06-08,Binance Coin,BNB,29717.1,32405.9,28468.66,31048.42,38039732152,62671650031.37782,171386,13.59,-0.57,4101
796,2023-06-09,Bitcoin,BTC,29321.4,30579.01,27664.72,28508.94,37812246303,68944054100.97498,151244,10.89,0.26,2390
797,2023-06-09,Ethereum,ETH,34512.52,35400.14,32336.17,32888.5,4438221454,7770713271.02437,439937,14.05,-0.55,4577
798,2023-06-09,Cardano,ADA,46815.04,50926.94,44762.63,48911.49,27464729550,60353686264.25105,72198,34.28,0.22,4425
799,2023-06-09,Solana,SOL,17098.79,17775.51,16577.36,17232.0,9987944166,19615908090.556515,341451,3.41,-0.84,1928
800,2023-06-09,Binance Coin,BNB,10914.42,11234.3,10423.12,11006.04,33711806965,59052543855.833786,359542,34.54,0.2,4433
801,2023-06-10,Bitcoin,BTC,6964.25,7213.03,6634.92,7026.33,24839515572,58335693820.20282,285525,42.03,-0.98,1780
802,2023-06-10,Ethereum,ETH,41979.63,44135.49,41150.98,42646.28,5186520574,12012258625.320936,479365,0.64,-0.31,4007
803,2023-06-10,Cardano,ADA,43062.07,46356.95,42443.71,44908.75,37008651475,90889485388.90851,475990,29.37,-0.87,2857
804,2023-06-10,Solana,SOL,22915.72,23713.1,22351.44,23412.24,37018990514,62244931907.80702,429654,9.37,0.93,469
805,2023-06-10,Binance Coin,BNB,41419.41,42130.47,39594.54,40669.12,13036105216,26178521395.764805,30543,1.84,0.66,3872
806,2023-06-11,Bitcoin,BTC,2576.68,2696.13,2381.64,2486.42,2671713908,4071685284.432631,474496,12.99,-0.89,450
807,2023-06-11,Ethereum,ETH,5088.58,5297.01,4782.59,4949.76,1630209515,2841843903.573849,229778,31.64,0.98,1932
808,2023-06-11,Cardano,ADA,43391.69,47501.49,42809.85,45256.36,48847083173,103550133890.27995,85832,19.83,0.16,2584
809,2023-06-11,Solana,SOL,30412.42,33328.19,29251.7,31771.6,15128580936,23411910178.83537,71891,33.98,-0.44,1619
810,2023-06-11,Binance Coin,BNB,38457.93,38865.87,36352.14,38173.61,15726363787,27294144595.361732,425296,14.66,-0.58,2776
811,2023-06-12,Bitcoin,BTC,32844.23,33887.87,30786.17,31265.73,26705397211,48811385569.91674,492605,41.52,0.02,3431
812,2023-06-12,Ethereum,ETH,26134.11,26647.61,25360.2,26373.56,41933148621,81059684619.27429,171922,27.67,-0.43,3673
813,2023-06-12,Cardano,ADA,26424.93,26905.54,25832.09,26637.11,18223214532,35728272060.81912,131726,46.27,0.39,4918
814,2023-06-12,Solana,SOL,25126.7,26225.71,24631.53,25541.15,2618701899,5886799620.577203,241365,26.12,-0.03,1391
815,2023-06-12,Binance Coin,BNB,10360.71,10657.56,10062.63,10491.75,23735671020,43474281394.58009,33907,20.77,-0.0,1628
816,2023-06-13,Bitcoin,BTC,428.0,443.17,391.71,410.05,39179064705,96576695462.53604,94303,21.44,-0.55,362
817,2023-06-13,Ethereum,ETH,47885.48,50255.49,43794.43,45686.18,32196215791,67045951831.63417,48368,19.21,-0.95,4209
818,2023-06-13,Cardano,ADA,48772.24,50874.07,47530.91,49603.31,22695264805,43539458006.25309,459121,16.9,-0.35,2561
819,2023-06-13,Solana,SOL,30300.0,31009.68,28984.49,30607.1,41388226958,83332237704.54834,314525,49.17,-1.0,1058
820,2023-06-13,Binance Coin,BNB,36321.12,38289.16,34691.59,36953.67,30738147814,64160191784.48826,100589,19.13,-0.59,3952
821,2023-06-14,Bitcoin,BTC,40753.9,43328.3,38833.13,41864.81,6005381588,13186569941.68338,322575,17.5,-0.29,3721
822,2023-06-14,Ethereum,ETH,9148.57,9344.28,8686.33,9051.55,8881948872,19739596278.72641,452074,25.42,0.79,4234
823,2023-06-14,Cardano,ADA,10001.8,10246.92,9288.04,9649.14,24989625748,56446543668.34742,407177,11.15,-0.54,4323
824,2023-06-14,Solana,SOL,38011.43,40366.45,37479.21,39416.38,4001412287,7370440984.176354,265870,16.99,-0.44,340
825,2023-06-14,Binance Coin,BNB,11744.84,11982.06,11309.65,11752.71,38436322949,94810041207.81438,399559,2.83,0.07,3146
826,2023-06-15,Bitcoin,BTC,27933.13,29260.67,26303.36,26717.11,10425170770,23369404344.71264,88119,28.73,0.94,674
827,2023-06-15,Ethereum,ETH,48552.99,52430.51,48019.01,50004.92,22718124680,47778779562.96992,241625,9.48,-0.23,3563
828,2023-06-15,Cardano,ADA,10370.58,11000.36,10138.77,10524.38,8692028699,13178504286.719048,219750,36.8,0.02,4075
829,2023-06-15,Solana,SOL,43175.48,44833.68,40294.71,42146.24,3437616677,8307053337.275863,195904,19.06,-0.85,1392
830,2023-06-15,Binance Coin,BNB,41216.14,42664.38,37473.78,39315.56,12942405100,20068198759.737442,93022,40.83,0.36,3163
831,2023-06-16,Bitcoin,BTC,35046.12,36211.6,34239.59,35767.0,14979764498,35595884474.738525,312022,5.34,0.87,3137
832,2023-06-16,Ethereum,ETH,37653.47,38652.96,34777.99,35944.6,11291383411,24954919689.14899,240693,22.62,-0.15,288
833,2023-06-16,Cardano,ADA,30212.2,30624.87,27645.62,28905.6,24820820441,54852682165.93142,472236,33.86,0.11,2184
834,2023-06-16,Solana,SOL,13479.06,14049.72,13268.63,13680.99,14842005205,36117965448.74615,239504,44.39,-0.88,465
835,2023-06-16,Binance Coin,BNB,16424.61,16698.45,15276.51,16006.48,6059496162,9364240187.902735,187211,29.88,0.59,2500
836,2023-06-17,Bitcoin,BTC,49519.51,50280.55,45773.04,47798.96,32149023327,58857605712.82022,250161,47.27,-0.37,4280
837,2023-06-17,Ethereum,ETH,43507.84,46285.92,42452.53,44651.17,4993240011,12472849710.48189,330839,37.94,0.82,922
838,2023-06-17,Cardano,ADA,6858.71,7132.82,6625.17,6824.59,13738308457,27744408494.155727,431092,7.29,0.15,4674
839,2023-06-17,Solana,SOL,8178.32,8668.65,7884.92,8554.08,37344244991,65924008554.65525,45577,21.14,0.74,3793
840,2023-06-17,Binance Coin,BNB,2336.47,2388.86,2264.37,2364.85,10477729716,19448491972.105473,262934,28.44,-0.54,1282
841,2023-06-18,Bitcoin,BTC,25938.21,26650.31,24645.52,26269.25,26721461574,54283380184.35401,81257,16.04,0.21,2475
842,2023-06-18,Ethereum,ETH,10418.61,11013.62,10021.61,10824.93,37980665457,71560066576.83289,245054,3.25,-0.79,4956
843,2023-06-18,Cardano,ADA,3848.45,4045.7,3775.26,3876.01,8802455035,20382238192.908443,135183,45.26,0.23,489
